,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Action
11787,16.74825312,19.8562088,-11.26946503,1.304537201,22.86857423,1
11788,16.75822512,25.49902451,-16.70870407,0.4831951904,30.48958052,1
11789,16.76819812,29.15547089,-20.50466034,0.233664093,35.64459534,1
11790,16.77817012,30.64666992,-20.31605255,0.4529580688,36.77180359,1
11791,16.78814312,33.87425812,-22.33610184,0.217048645,40.5760264,1
11792,16.79811512,35.55181961,-24.00108948,1.0484198,42.90784728,1
11793,16.80808712,33.62158356,-21.71983337,0.6295907593,40.03196757,1
11794,16.81806012,30.23981598,-17.71925262,0.2565664673,35.04973909,1
11795,16.82803212,27.7870166,-15.33920197,0.8732839966,31.75172489,1
11796,16.83800412,25.85243958,-13.86177429,1.458566895,29.37047558,1
11797,16.84797712,22.84998322,-11.59024796,1.826202393,25.68638931,1
11798,16.85794912,19.49081863,-8.577313385,2.398761749,21.42933442,1
11799,16.86792212,16.68190979,-5.567522278,2.63152771,17.78224836,1
11800,16.87789412,14.44600937,-2.998115387,2.602039032,14.98153829,1
11801,16.88786612,12.50155289,-1.034498749,2.195634155,12.73498416,1
11802,16.89783912,10.30052994,0.4647834778,1.162931671,10.37638428,1
11803,16.90781112,7.844138031,1.506916351,-0.2728825378,7.992231429,1
11804,16.91778312,5.262756042,1.984273682,-1.761836243,5.893896008,1
11805,16.92775612,2.866988068,2.24652832,-3.202739868,4.850160073,1
11806,16.93772812,0.822689209,2.59530304,-4.668940887,5.404759422,1
11807,16.94770012,-0.860710144,3.119512939,-5.873336334,6.705837951,1
11808,16.95767312,-2.19743042,3.688629456,-6.532415771,7.817105828,1
11809,16.96764512,-3.156635742,4.124672699,-6.560407562,8.367569627,1
11810,16.97761812,-3.509751434,4.309987335,-6.275100861,8.382794091,1
11811,16.98759012,-3.465892639,4.133204956,-5.871240692,7.972908018,1
11812,16.99756212,-3.247496796,3.837270355,-5.16710495,7.209011914,1
11813,17.00753512,-2.944227448,3.579955444,-4.220623169,6.268828932,1
11814,17.01750712,-2.541564789,3.265309753,-3.253634033,5.263832614,1
11815,17.02747912,-2.002386017,2.926264801,-2.396965485,4.279955488,1
11816,17.03745212,-1.429227905,2.513722687,-1.658401337,3.333435037,1
11817,17.04742412,-0.8017327881,1.968706055,-0.962049408,2.333263392,1
11818,17.05739712,-0.09280700684,1.359323273,-0.3857478333,1.416041769,1
11819,17.06736912,0.6358776855,0.6798861694,0.05343887329,0.9324383881,1
11820,17.07734112,1.391356659,-0.02903961182,0.3415896606,1.432968997,1
11821,17.08731412,2.084116058,-0.7042854309,0.4655319214,2.248616838,1
11822,17.09728612,2.7192453,-1.138682098,0.3543132019,2.969247341,1
11823,17.10725812,3.506907349,-1.310225372,0.3276686096,3.757985683,1
11824,17.11722787,4.441863098,-1.282233582,0.3881428528,4.639496267,1
11825,17.12719988,5.414839783,-1.11278595,0.3775149536,5.540875381,1
11826,17.13717287,6.368955688,-1.008752289,0.21061203,6.451785425,1
11827,17.14714487,7.334447937,-0.9256750488,-0.1014889526,7.39332813,1
11828,17.15711687,8.171656952,-0.6848258972,-0.5885760498,8.221398033,1
11829,17.16708987,8.690478058,-0.3263214111,-1.101858673,8.766127256,1
11830,17.17706188,9.398206329,-0.5063969421,-1.611997833,9.548887741,1
11831,17.18703388,10.62774948,-1.861229553,-2.094145203,10.99084522,1
11832,17.19700687,12.4310495,-4.374802551,-2.417173462,13.39823184,1
11833,17.20697887,15.23037827,-8.140821075,-2.528990936,17.45374416,1
11834,17.21695188,18.69148087,-13.34639603,-2.629881134,23.11739645,1
11835,17.22692388,22.6166185,-20.33596115,-2.795586548,30.54305244,1
11836,17.23689588,25.49348602,-26.35539368,-2.206711121,36.73410104,1
11837,17.24686887,24.86688904,-26.7677861,-0.6596781921,36.54191728,1
11838,17.25684087,25.26925232,-28.73394745,-0.7469467163,38.27182747,1
11839,17.26681287,25.34304886,-29.43958008,1.693578186,38.88222226,1
11840,17.27678588,23.31222198,-26.1281662,2.716550903,35.12150924,1
11841,17.28675788,20.80553467,-22.34882538,2.418221283,30.62985574,1
11842,17.29673087,19.5283905,-19.45444427,2.839145966,27.71090377,1
11843,17.30670287,18.99115768,-17.40864853,2.965632935,25.93299236,1
11844,17.31667487,18.20050186,-15.07365417,2.761607208,23.79285171,1
11845,17.32664788,17.0944519,-12.26579315,2.035317535,21.13793947,1
11846,17.33661988,15.79739914,-9.45314209,0.802331543,18.42724751,1
11847,17.34659188,13.85893021,-6.906936951,-0.5801934814,15.49555901,1
11848,17.35656487,11.23997635,-4.344266052,-1.598974915,12.15592188,1
11849,17.36653687,8.468789062,-2.20910614,-2.285297699,9.045613506,1
11850,17.37650887,5.599256287,-0.6164181519,-3.062631226,6.411813497,1
11851,17.38648188,2.470163269,0.9666897583,-3.855831757,4.680131857,1
11852,17.39645388,-0.1437011719,2.318229218,-4.37375473,4.952228506,1
11853,17.40642687,-1.793570251,3.29958847,-4.920717316,6.190124169,1
11854,17.41639887,-2.403701477,3.807931366,-5.602100372,7.187603958,1
11855,17.42637087,-2.51806366,3.650309143,-5.853278046,7.343450505,1
11856,17.43634388,-2.343825989,3.051404572,-5.49941391,6.711791376,1
11857,17.44631588,-2.071691895,2.573448486,-5.016667786,6.006787835,1
11858,17.45628788,-1.656156006,2.494861908,-4.426295471,5.344088346,1
11859,17.46626087,-1.159339142,2.484832764,-3.854634247,4.730398111,1
11860,17.47623287,-0.6686595154,2.400258636,-3.216361542,4.068578208,1
11861,17.48620487,-0.2998265076,2.241738281,-2.665656738,3.495856448,1
11862,17.49617788,0.1052311707,2.002685394,-2.298619995,3.050487874,1
11863,17.50614988,0.6912625122,1.676813049,-2.073188782,2.754570309,1
11864,17.51612287,1.368603973,1.199904785,-1.907034302,2.63621474,1
11865,17.52609487,1.732347565,0.7099736023,-1.661993866,2.503460447,1
11866,17.53606687,1.910626831,0.2314187622,-1.451980591,2.410870624,1
11867,17.54603988,2.209704895,-0.2411485291,-1.210832062,2.531217616,1
11868,17.55601187,2.35654953,-0.4631369019,-1.045725403,2.619420374,1
11869,17.56598387,2.367776184,-0.3327580261,-0.8909472656,2.551642411,1
11870,17.57595687,2.602188721,-0.1977388,-0.765358429,2.719606644,1
11871,17.58592887,3.159779205,-0.3664379883,-0.559536438,3.229792942,1
11872,17.59590187,3.776347046,-0.750838623,-0.3029699707,3.86216862,1
11873,17.60587387,4.375401306,-1.184486847,-0.2260299683,4.53852787,1
11874,17.61584587,4.914430389,-1.534758453,-0.3094065857,5.157794296,1
11875,17.62581887,5.42097702,-1.797312469,-0.502205658,5.733195836,1
11876,17.63579087,5.988297272,-2.067051544,-0.6352789307,6.3667877,1
11877,17.64576287,6.654711456,-2.534828796,-0.7646099854,7.162064648,1
11878,17.65573587,7.302713928,-3.087030487,-1.046623535,7.997175049,1
11879,17.66570787,7.733518066,-3.583398285,-1.318607941,8.624776626,1
11880,17.67567987,8.516090698,-4.677772522,-1.466500397,9.826290244,1
11881,17.68565287,10.31415161,-7.386539612,-1.179247742,12.74100923,1
11882,17.69562487,13.37214249,-12.35440887,-0.7523355103,18.22118608,1
11883,17.70559787,17.80966461,-19.79079483,-1.156195679,26.64951223,1
11884,17.71556987,22.15153564,-27.06402008,-2.029479675,35.03242073,1
11885,17.72554187,24.47545303,-30.15314621,-1.232686615,38.85588171,1
11886,17.73551487,26.49924454,-33.36696304,-0.5233117676,42.61265116,1
11887,17.74548687,26.28638718,-33.3834288,1.602866821,42.52054388,1
11888,17.75545887,23.23079132,-28.69068741,2.352058868,36.99131507,1
11889,17.76543187,20.67695206,-25.34200104,2.575993195,32.80836942,1
11890,17.77540387,19.39920914,-22.50060974,2.618804169,29.82389795,1
11891,17.78537587,19.22961182,-20.0048497,2.563119965,27.8664954,1
11892,17.79534887,18.62891098,-17.52555542,2.421364746,25.69132975,1
11893,17.80532087,17.18695953,-13.95757507,1.884880371,22.22067177,1
11894,17.81529387,15.40790909,-10.14500336,0.9672885132,18.47323476,1
11895,17.82526587,13.52183121,-6.66833313,0.06706054688,15.07683929,1
11896,17.83523787,11.46316223,-3.583847351,-0.8979826355,12.04385416,1
11897,17.84521087,8.859326935,-0.780327301,-1.733694763,9.061030955,1
11898,17.85518287,5.657036133,1.284179535,-2.149530029,6.186408832,1
11899,17.86515487,2.504741364,2.399061127,-2.446512451,4.244366474,1
11900,17.87512787,0.01092727661,3.013084259,-2.665357361,4.022800768,1
11901,17.88509987,-1.234632568,3.127895508,-2.826272736,4.392705939,1
11902,17.89507187,-1.351389771,2.449206848,-2.933898926,4.05371822,1
11903,17.90504487,-0.8887019348,1.068178711,-2.745440826,3.077050896,1
11904,17.91501687,-0.6770420837,0.2791694641,-2.401156769,2.510353641,1
11905,17.92498987,-0.6396199036,0.4695735168,-2.151176605,2.292852742,1
11906,17.93496187,-0.5165757751,1.095122681,-2.140548706,2.459287088,1
11907,17.94493387,-0.4849914551,1.730251923,-2.260748749,2.887901198,1
11908,17.95490687,-0.470022583,2.086960144,-2.387086029,3.205386651,1
11909,17.96487887,-0.4406835938,2.01960022,-2.440375214,3.198189841,1
11910,17.97485087,-0.360151062,1.82186142,-2.408641205,3.041453645,1
11911,17.98482387,0.001496887207,1.746717682,-2.293829956,2.883171998,1
11912,17.99479587,0.5972579956,1.507814484,-1.990560608,2.567596768,1
11913,18.00476787,1.148262177,1.198258209,-1.549128571,2.270270488,1
11914,18.01474087,1.774859161,0.9044192505,-1.000519409,2.229156413,1
11915,18.02471287,2.529589691,0.3975732422,-0.4261637878,2.595862874,1
11916,18.03468587,3.148552551,-0.1610650635,0.01930984497,3.152728658,1
11917,18.04465787,3.588787079,-0.5014572144,0.1206491089,3.625659698,1
11918,18.05462987,3.788920898,-0.5731581116,-0.1365161133,3.834458038,1
11919,18.06460287,3.84490448,-0.5662724304,-0.3195854187,3.899498656,1
11920,18.07457487,3.776646423,-0.5956114197,-0.3519181824,3.839486629,1
11921,18.08454687,3.516038361,-0.540226593,-0.2954855347,3.569549303,1
11922,18.09451987,3.262765045,-0.3465293884,-0.2118095398,3.287944896,1
11923,18.10449187,3.253184967,-0.1731898499,-0.1712438965,3.262289323,1
11924,18.11446375,3.665427704,-0.2745291138,-0.2761756897,3.686054733,1
11925,18.12443675,4.233197021,-0.6462062073,-0.5040019226,4.311792832,1
11926,18.13440875,4.841531982,-1.263522491,-0.8170010376,5.069951846,1
11927,18.14438175,5.589975586,-2.354753265,-1.184636536,6.180295601,1
11928,18.15435375,7.219037933,-4.391867065,-1.614392853,8.602864017,1
11929,18.16432575,10.00459534,-7.747738495,-1.679806824,12.76483962,1
11930,18.17429875,13.82599869,-12.62684235,-1.046324158,18.75340453,1
11931,18.18427075,18.5914888,-19.22212738,0.0245489502,26.74199393,1
11932,18.19424275,23.85993301,-27.18152573,0.4129911804,36.17046179,1
11933,18.20421575,25.91261444,-30.11841843,1.741927643,39.769549,1
11934,18.21418775,26.56884979,-29.09589478,2.580633545,39.48587775,1
11935,18.22415975,29.26639023,-30.97149445,3.12759613,42.72630247,1
11936,18.23413275,28.63096161,-29.3503656,5.372328186,41.35260371,1
11937,18.24410475,25.92069763,-26.52918228,4.877756653,37.40952537,1
11938,18.25407775,23.75619873,-22.15961884,4.251758423,32.76405248,1
11939,18.26404975,23.13124832,-18.653909,4.046834564,29.98999566,1
11940,18.27402175,21.9557428,-16.25365036,2.991978149,27.48067912,1
11941,18.28399475,19.63437012,-13.33067871,1.571581879,23.78414082,1
11942,18.29396675,17.01436844,-10.33615585,-0.2580633545,19.90958181,1
11943,18.30393875,14.24018738,-7.23116272,-2.211052094,16.12331859,1
11944,18.31391175,11.43277542,-4.315076752,-3.850592651,12.81231068,1
11945,18.32388375,8.477620697,-1.514550476,-5.132975922,10.02553528,1
11946,18.33385575,5.826633453,0.7566764832,-6.784790955,8.975277433,1
11947,18.34382875,3.156785431,2.049088898,-8.036637726,8.874210134,1
11948,18.35380075,0.5941145325,2.413431244,-7.970924377,8.349446561,1
11949,18.36377275,-1.388662262,2.334694977,-6.92100769,7.435020576,1
11950,18.37374575,-2.978805542,2.630479889,-6.108647003,7.28754246,1
11951,18.38371775,-3.742517395,3.118465118,-5.59880722,7.421448877,1
11952,18.39369075,-3.720513153,3.010838928,-4.693789215,6.703657686,1
11953,18.40366275,-3.497327271,2.318678284,-3.856729889,5.699292277,1
11954,18.41363475,-3.099754028,1.551074524,-3.293600922,4.781434329,1
11955,18.42360775,-2.661315765,1.202299805,-2.813399506,4.055039236,1
11956,18.43357975,-2.26643692,1.155746613,-2.389031982,3.489979994,1
11957,18.44355175,-1.695374451,1.138981476,-1.911075897,2.797102861,1
11958,18.45352475,-0.9818083191,1.078207855,-1.593735809,2.160202209,1
11959,18.46349675,-0.1118174744,1.096170502,-1.510658569,1.869808073,1
11960,18.47346875,0.736917572,1.220112762,-1.362317047,1.971707483,1
11961,18.48344175,1.166374512,1.395098877,-0.9768685913,2.064219616,1
11962,18.49341375,1.607806549,1.596729584,-0.7729925537,2.394181437,1
11963,18.50338675,2.033221893,1.745220795,-0.7682025146,2.787457981,1
11964,18.51335875,2.479743347,1.576671295,-0.8170010376,3.050001662,1
11965,18.52333075,2.798580322,1.274300079,-0.8840615845,3.199602694,1
11966,18.53330375,3.089126129,1.014889526,-0.8608598328,3.363596385,1
11967,18.54327575,3.432362366,0.7708969116,-0.6227050781,3.572555818,1
11968,18.55324775,3.589984589,0.6318360901,-0.3782633972,3.664735923,1
11969,18.56322075,3.730691986,0.5776487732,-0.2615061951,3.784194272,1
11970,18.57319275,4.255051575,0.3685336304,-0.08681945801,4.271863593,1
11971,18.58316475,4.914729767,0.02005828857,0.199385376,4.918813428,1
11972,18.59313775,5.554050293,-0.3629951477,0.6048921204,5.598672576,1
11973,18.60310975,6.581064606,-0.8589138794,0.9416917419,6.703351977,1
11974,18.61308175,8.299042053,-1.851200409,1.018332367,8.563763353,1
11975,18.62305475,10.79839462,-3.909719696,0.7719447327,11.51030552,1
11976,18.63302675,14.12612457,-7.458689575,0.5987548828,15.98555451,1
11977,18.64299975,19.08710815,-12.74988647,0.7056326294,22.96465154,1
11978,18.65297175,25.40067902,-19.53722214,0.6614744568,32.05206845,1
11979,18.66294375,29.39497284,-24.5980481,0.266894989,38.33013999,1
11980,18.67291675,29.08421906,-24.09703995,0.5349874878,37.77360645,1
11981,18.68288875,31.04499161,-24.60762817,-1.182391205,39.63237209,1
11982,18.69286075,32.96504883,-25.12345551,-1.097218323,41.4618662,1
11983,18.70283375,30.41405365,-22.00603821,-0.09011260986,37.54049144,1
11984,18.71280575,26.29611694,-18.4507814,-0.4733157349,32.1269533,1
11985,18.72277775,23.199207,-14.95584915,0.3227288818,27.60407186,1
11986,18.73275075,21.63136734,-12.39138199,1.758543091,24.9910959,1
11987,18.74272275,19.71400452,-10.43809387,2.235750732,22.41861635,1
11988,18.75269475,17.38978775,-8.046966248,1.878144379,19.25320259,1
11989,18.76266775,15.30761765,-5.248385925,1.506616974,16.2523416,1
11990,18.77263975,13.30373474,-2.649939423,0.9852511597,13.60081824,1
11991,18.78261275,11.48995651,-0.5104385376,-0.04730163574,11.50138625,1
11992,18.79258475,9.467512207,0.956660614,-1.676064606,9.662203656,1
11993,18.80255675,7.297474823,1.582808533,-3.433859253,8.218869205,1
11994,18.81252975,5.01502121,1.862876129,-5.090614014,7.384788165,1
11995,18.82250175,2.769989777,2.372117157,-6.680158539,7.610801618,1
11996,18.83247375,0.7478448486,2.712808685,-7.74474472,8.240125828,1
11997,18.84244675,-1.083147583,2.74618927,-8.138575745,8.657434917,1
11998,18.85241875,-2.542462921,2.830164642,-8.044122162,8.898418453,1
11999,18.86239075,-3.536246338,2.920726318,-7.794591064,9.043855939,1
12000,18.87236375,-4.076323242,2.971620483,-7.065457306,8.681453013,1
12001,18.88233575,-4.090992737,2.869383087,-6.328839111,8.063732719,1
12002,18.89230775,-3.740870819,2.628533936,-5.617667999,7.243031057,1
12003,18.90228075,-3.162024536,2.24188797,-4.805906067,6.174236306,1
12004,18.91225275,-2.37526062,1.744322662,-4.001029816,4.969181437,1
12005,18.92222575,-1.386865997,1.309476929,-3.082839203,3.625193053,1
12006,18.93219775,-0.47271698,0.8577163696,-2.377505951,2.571317417,1
12007,18.94216975,0.5962101746,0.3267704773,-2.034868469,2.145445223,1
12008,18.95214275,1.650467834,-0.3141966248,-1.755998383,2.430286796,1
12009,18.96211475,2.227068787,-0.8653504944,-1.406774597,2.77266688,1
12010,18.97208675,2.630479889,-0.9523196411,-0.9204359436,2.945087345,1
12011,18.98205975,2.962938538,-0.688717804,-0.3653901672,3.063796169,1
12012,18.99203175,3.128643951,-0.5066963196,0.2002835083,3.175731037,1
12013,19.00200375,3.624562683,-0.6842271423,0.5049000549,3.722975355,1
12014,19.01197675,4.687951355,-1.100810852,0.4447251892,4.83595419,1
12015,19.02194875,5.544021149,-1.193318481,0.3400927734,5.681183203,1
12016,19.03192075,6.22480545,-1.024020538,0.1146615601,6.309514104,1
12017,19.04189375,6.87190979,-0.9877958679,-0.2070195007,6.945627539,1
12018,19.05186575,7.484735413,-1.145717468,-0.666713562,7.601213041,1
12019,19.06183875,7.831863556,-1.044976959,-1.194815369,7.991098008,1
12020,19.07181075,8.483308868,-1.102756805,-1.593735809,8.701873118,1
12021,19.08178275,10.15952316,-2.4525,-1.99026123,10.63916383,1
12022,19.09175575,12.64285904,-5.630990295,-2.414928131,14.04926383,1
12023,19.10172775,15.69067108,-10.25936554,-2.623444519,18.92971741,1
12024,19.11169975,19.49081863,-15.90233093,-2.619402924,25.29105399,1
12025,19.12167362,23.11059128,-22.56976593,-3.006348267,32.44274793,1
12026,19.13164562,25.1447113,-26.4360759,-1.971250763,36.53776738,1
12027,19.14161762,26.26423325,-27.07255234,-1.061592407,37.73406971,1
12028,19.15159062,28.49339767,-31.37056458,-1.226998444,42.39683429,1
12029,19.16156262,28.29520981,-31.51576263,0.7903564453,42.36138402,1
12030,19.17153462,25.24844559,-27.98730011,1.40991806,37.71950213,1
12031,19.18150762,20.9577681,-22.94772995,1.459315338,31.11199053,1
12032,19.19147962,18.37488922,-18.68863678,1.677112427,26.2624143,1
12033,19.20145162,16.52473663,-15.8708963,1.752405853,22.97875533,1
12034,19.21142462,14.12986679,-13.08518921,1.243913269,19.29825465,1
12035,19.22139662,11.87914719,-10.00100281,0.3716770935,15.53294366,1
12036,19.23136962,10.07240433,-7.089407501,-0.7047344971,12.33732866,1
12037,19.24134162,8.540939026,-4.696633301,-1.813778229,9.914423597,1
12038,19.25131362,7.076384583,-3.05978714,-3.294798431,8.384104771,1
12039,19.26128662,5.510191498,-1.746118927,-4.813540192,7.52205496,1
12040,19.27125862,3.619473267,-0.1746867371,-6.313720551,7.279709429,1
12041,19.28123062,1.318907318,1.717229004,-7.689060516,7.988118902,1
12042,19.29120362,-1.339564362,3.590733032,-7.999814301,8.870446732,1
12043,19.30117562,-3.791615295,4.902904358,-7.91913208,10.05621552,1
12044,19.31114762,-5.074896698,4.667294312,-7.718399506,10.34948808,1
12045,19.32112062,-5.478607178,3.353177032,-6.732998657,9.305493202,1
12046,19.33109262,-5.211113434,1.88967041,-5.646108856,7.912338636,1
12047,19.34106462,-4.341721344,0.5399272156,-4.283043365,6.122624119,1
12048,19.35103762,-3.539240112,-0.2902464294,-2.8678862,4.564562938,1
12049,19.36100962,-2.896776123,-0.4818479919,-1.922901306,3.510133734,1
12050,19.37098162,-2.122436371,-0.5653742981,-1.28477829,2.544609891,1
12051,19.38095462,-1.217568054,-0.8571176147,-0.9388476562,1.760271994,1
12052,19.39092662,-0.2173480225,-1.334175568,-0.9048683167,1.626668767,1
12053,19.40089962,0.2287243652,-1.519789581,-0.8969348145,1.779485113,1
12054,19.41087162,0.3671864319,-1.238674164,-0.6301895142,1.437455524,1
12055,19.42084362,0.5816903687,-0.8316705322,-0.3091072083,1.060936768,1
12056,19.43081662,0.8668473816,-0.5191204834,-0.02559677124,1.010725311,1
12057,19.44078862,1.260828094,-0.1594184875,0.06511459351,1.272533555,1
12058,19.45076062,1.833986206,0.2086660767,0.1094224548,1.849059277,1
12059,19.46073362,2.643951874,0.3597019958,0.04026626587,2.668611701,1
12060,19.47070562,3.494632874,0.4278103638,-0.100740509,3.522162585,1
12061,19.48067762,4.155358887,0.445922699,-0.3893403625,4.19731348,1
12062,19.49065062,4.770130463,0.386945343,-0.867146759,4.863724379,1
12063,19.50062262,5.400619354,0.2565664673,-1.463955688,5.601400005,1
12064,19.51059462,5.746100922,0.05448669434,-1.968855743,6.074293172,1
12065,19.52056762,6.235882416,-0.288899231,-2.246977386,6.634651434,1
12066,19.53053962,7.205715637,-1.174008636,-2.547851715,7.732540494,1
12067,19.54051162,9.07637558,-3.383264465,-2.778821411,10.07714843,1
12068,19.55048462,11.98288147,-7.655679932,-3.07849823,14.54909052,1
12069,19.56045662,16.21892258,-14.32655777,-3.755091248,21.96370682,1
12070,19.57042862,21.29950745,-22.90297302,-4.635260925,31.61804603,1
12071,19.58040162,24.02968002,-28.35194183,-4.616998901,37.45096536,1
12072,19.59037362,22.76346313,-25.65604797,-3.61558136,34.48884573,1
12073,19.60034562,24.05437866,-24.67798187,-3.708538055,34.66077288,1
12074,19.61031862,27.23840744,-27.28121841,-1.926044769,38.59929231,1
12075,19.62029062,28.15914276,-26.77212708,-1.821112976,38.8973079,1
12076,19.63026362,26.69833054,-23.77236511,-2.899769897,35.86551076,1
12077,19.64023562,24.86838593,-18.95927399,-3.11128006,31.42563845,1
12078,19.65020762,23.60276779,-15.43994247,-3.456312561,28.41528757,1
12079,19.66018062,21.90290268,-13.17126022,-4.301604767,25.91762036,1
12080,19.67015262,19.33409454,-10.3912413,-5.078489227,22.52945096,1
12081,19.68012462,16.27325958,-6.931186523,-5.347928925,18.47865438,1
12082,19.69009762,13.01184174,-3.570974121,-5.180876312,14.45342039,1
12083,19.70006962,9.729018402,-0.951870575,-5.785169678,11.35905123,1
12084,19.71004162,6.493197327,0.9008267212,-6.325396271,9.109541058,1
12085,19.72001462,3.532803497,2.184706879,-6.482569427,7.699178598,1
12086,19.72998662,1.078058167,2.877017212,-6.790479126,7.453190203,1
12087,19.73995862,-0.8202941895,3.032094727,-6.77131897,7.464398273,1
12088,19.74993162,-2.432292023,2.976410522,-6.48227005,7.536238391,1
12089,19.75990362,-3.626808014,2.945874023,-5.864654388,7.498405246,1
12090,19.76987562,-3.988156586,2.685864716,-5.287454681,7.146778241,1
12091,19.77984862,-3.880380707,2.277962952,-4.634811859,6.459717533,1
12092,19.78982062,-3.540886688,2.059866486,-3.792663116,5.582582018,1
12093,19.79979262,-3.0855336,2.152673492,-2.973566437,4.795478924,1
12094,19.80976562,-2.39636673,2.259551239,-2.224224701,3.974332752,1
12095,19.81973762,-1.584006042,2.090552673,-1.736688538,3.145722922,1
12096,19.82970962,-0.6688092041,1.747316437,-1.458866272,2.372490523,1
12097,19.83968262,0.4544549561,1.304088135,-1.010548553,1.711252041,1
12098,19.84965462,1.502126312,0.6921606445,-0.4990621948,1.727580068,1
12099,19.85962762,2.371668091,0.1371148682,-0.05343887329,2.37622931,1
12100,19.86959962,3.027454376,0.02903961182,0.3700305176,3.050122273,1
12101,19.87957162,3.501817932,0.1622625732,0.7514373779,3.585207958,1
12102,19.88954462,3.862867126,0.2920426941,0.9970765686,4.000149129,1
12103,19.89951662,4.136348419,0.4299060059,1.002615051,4.277783814,1
12104,19.90948862,4.225413208,0.6294410706,0.8771759033,4.361163882,1
12105,19.91946162,4.34681076,0.8351133728,0.5592370605,4.461493497,1
12106,19.92943362,4.608167267,0.8427474976,0.05598358154,4.684929355,1
12107,19.93940562,4.604574738,0.8316705322,-0.3682342529,4.693546724,1
12108,19.94937862,4.592449951,0.9044192505,-0.7336244202,4.737802816,1
12109,19.95935062,4.656816101,0.8497828674,-1.21577179,4.887347764,1
12110,19.96932262,4.503834229,0.7622149658,-1.592837677,4.837626099,1
12111,19.97929562,4.525239716,0.4890330505,-1.951192474,4.952181325,1
12112,19.98926762,5.317392426,-0.4156855774,-2.238894196,5.784470929,1
12113,19.99923962,7.099736023,-2.307301941,-2.333347778,7.821406887,1
12114,20.00921262,9.772877197,-5.319488068,-2.479893036,11.39982243,1
12115,20.01918462,13.41210938,-9.578581238,-2.762205963,16.71118422,1
12116,20.02915662,18.10559921,-15.37527695,-3.300336914,23.9813279,1
12117,20.03912962,22.75552963,-22.97527267,-4.375550995,32.63162162,1
12118,20.04910163,24.93365021,-28.16198685,-4.068240051,37.83298816,1
12119,20.05907363,25.22419601,-27.38076141,-2.856060791,37.33795982,1
12120,20.06904662,27.19230331,-27.89179871,-3.247347107,39.08860522,1
12121,20.07901862,27.61502426,-27.98715042,-2.036215668,39.37024673,1
12122,20.08899062,25.46429672,-25.59916626,-3.161425781,36.24558364,1
12123,20.09896363,22.63009048,-21.34905441,-3.380869446,31.29430296,1
12124,20.10893563,21.6637001,-18.34150864,-2.869682465,28.53001785,1
12125,20.11891125,20.7532933,-16.55482407,-3.295696564,26.75113079,1
12126,20.12888325,18.57726837,-14.20845337,-4.220024414,23.76559811,1
12127,20.13885525,15.94439346,-10.97906891,-5.290298767,20.06865461,1
12128,20.14882825,13.59293335,-7.464527435,-6.143823853,16.68033508,1
12129,20.15880025,11.29266678,-4.36911438,-6.624773712,13.80221396,1
12130,20.16877225,9.064400482,-1.852098541,-7.47680191,11.89521719,1
12131,20.17874525,6.849606171,0.3558100891,-8.309220886,10.77436111,1
12132,20.18871725,4.413272552,2.092798004,-8.792266388,10.05786888,1
12133,20.19868925,1.995200958,3.641477509,-8.65979187,9.60381073,1
12134,20.20866225,-0.01167572021,4.975054321,-8.142767029,9.542324492,1
12135,20.21863425,-1.336720276,5.357509003,-7.541766815,9.347083529,1
12136,20.22860625,-2.066153412,4.555327148,-6.579867096,8.26526747,1
12137,20.23857925,-2.516117706,3.285517731,-5.553601227,6.925890676,1
12138,20.24855125,-2.977009277,2.473755798,-4.723726959,6.107016323,1
12139,20.25852325,-3.092718658,1.919308777,-3.945195923,5.367795241,1
12140,20.26849625,-3.2142659,1.399888916,-2.940185852,4.575575056,1
12141,20.27846825,-3.254981232,1.256038055,-2.086062012,4.064995588,1
12142,20.28844025,-2.960842896,1.284628601,-1.420995026,3.526483824,1
12143,20.29841325,-2.52390152,1.185834045,-0.8551716614,2.916779017,1
12144,20.30838525,-1.91781189,0.9297166443,-0.4659809875,2.181630987,1
12145,20.31835725,-1.156495056,0.5974076843,-0.2905458069,1.333714221,1
12146,20.32833025,-0.3632945251,0.2082170105,-0.1585203552,0.4477342275,1
12147,20.33830225,0.4793032837,-0.09550140381,-0.07005432129,0.4937203296,1
12148,20.34827425,1.253044281,-0.2577639771,0.1118174744,1.284159408,1
12149,20.35824725,1.955533447,-0.2565664673,0.385897522,2.009690104,1
12150,20.36821925,2.437531128,-0.1384620667,0.5129832458,2.494770842,1
12151,20.37819125,2.868035889,-0.06406677246,0.3939807129,2.895678714,1
12152,20.38816425,3.274291077,0.01242416382,0.1998344421,3.28040702,1
12153,20.39813625,3.548670502,0.0679586792,0.110919342,3.551053902,1
12154,20.40810825,3.767066345,0.1785786438,0.1028361511,3.772698564,1
12155,20.41808125,4.068689117,0.3405418396,-0.08217910767,4.083742559,1
12156,20.42805325,4.656367035,0.3019221497,-0.4309538269,4.686003857,1
12157,20.43802625,5.681585083,-0.05748046875,-0.9083111572,5.754019657,1
12158,20.44799825,7.221582642,-0.7662565613,-1.553469543,7.426417211,1
12159,20.45797025,9.158554688,-1.894161072,-2.161804504,9.59897749,1
12160,20.46794325,11.49489624,-3.761527863,-2.701282654,12.39268572,1
