,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Action
61,0.772994532,-0.9074779749,-7.534101009,4.872086048,9.017949698,0
62,0.784859011,-1.098903775,-7.644470215,5.077868938,9.242849524,0
63,0.79672349,-1.101296663,-7.78325367,5.132903576,9.388215546,0
64,0.808587969,-0.8377870321,-7.97467947,5.346164227,9.637368505,0
65,0.820452449,-0.5482555032,-8.156833649,4.965405941,9.565028773,0
66,0.832316928,-0.2560320199,-8.183154106,4.740181446,9.460384964,0
67,0.844181407,0.04307080805,-8.199904442,4.376472473,9.294826478,0
68,0.856045886,0.3807578981,-8.319544792,4.302295208,9.373875729,0
69,0.867910365,0.6487540603,-8.709874153,4.259224415,9.717190037,0
70,0.879774844,0.9816554785,-9.20758152,3.126821041,9.773444365,0
71,0.891639376,1.307079315,-9.753444672,2.224128723,10.08884968,0
72,0.903503855,1.089332461,-10.55324554,0.9433703423,10.6511776,0
73,0.915368334,1.415055513,-11.07039356,1.448554993,11.25407958,0
74,0.927232813,1.381256819,-11.89143085,2.537887573,12.23743729,0
75,0.939097292,1.687837243,-12.71516037,2.18105793,13.01080749,0
76,0.950961772,1.479661703,-13.40937805,0.3735794425,13.49593939,0
77,0.962826251,1.053440213,-13.67737389,0.009571290575,13.71788556,0
78,0.97469073,-0.7013961077,-13.54576874,0.347258389,13.56836009,0
79,0.986555209,-1.893620014,-13.08365536,0.1028913707,13.220379,0
80,0.998419688,-1.881655931,-11.95603752,-1.15393877,12.15808525,0
81,1.010284167,-1.575374603,-11.33839035,-1.20179522,11.51022209,0
82,1.022148647,-1.302293777,-11.38146114,-1.601695657,11.56715418,0
83,1.034013126,-1.115653515,-11.89143085,-1.287936807,12.01289273,0
84,1.045877605,-2.209771633,-12.71755314,-0.71336025,12.92780458,0
85,1.057742084,-3.189034462,-13.24905872,0.1076770201,13.62787923,0
86,1.069606615,-4.409972191,-13.38066387,0.4860421121,14.09703009,0
87,1.081471094,-4.685146809,-12.70558929,1.125224829,13.58855146,0
88,1.093335574,-5.099404335,-12.02064323,1.668694735,13.16375062,0
89,1.105200053,-4.630111694,-10.94836044,2.595315218,12.16717682,0
90,1.117064532,-3.55992198,-9.734301567,2.123630047,10.58014537,0
91,1.128929011,-2.84656167,-8.930013657,1.065404296,9.4330877,0
92,1.14079349,-2.829811811,-8.726624489,-0.03110669367,9.174027332,0
93,1.152657969,-3.131606579,-8.546863556,-1.568196177,9.236616029,0
94,1.164522449,-2.087737799,-7.40488863,-1.185045362,7.784301976,0
95,1.176386928,-0.05503492057,-6.078666687,0.4310071766,6.094176295,0
96,1.188251407,0.5506483316,-5.633302689,2.705385208,6.273469685,0
97,1.200115886,0.6032904387,-5.36052084,1.192223907,5.524539879,0
