varx,kurtx,ptpx,vary,kurty,ptpy,varz,kurtz,ptpz,vara,kurta,ptpa
11.291345156085884,2.178786923049272,10.71547754967778,138.32609034921907,2.1410957058160536,35.618112254393104,8.24256828877899,2.42945672018292,9.416273757794901,132.73275376822903,2.30109389453929,34.5737460071315
83.7096203150127,1.866226475029539,27.029001901874103,68.30353257341567,2.1825004998971633,25.093366575804,4.987717549296421,2.1306284993321967,7.00904262080048,113.42599356478411,2.1320853414249394,31.923031497418997
10.07325694566897,2.470613879737092,11.434937462577,10.324446456506129,2.5406987987407623,9.940209946600001,5.604879714240999,2.1560032731150733,7.663878914397851,9.510559076938625,2.5179829676811303,9.63975568825
4.859489898864556,2.125049835311528,7.1911838562602,4.3001968445886805,2.2099148537016604,5.92085052825,3.2991137992429147,2.0537460100451783,5.9159422348233,5.061148541623591,2.2021336316852675,6.42533368575
2.863987294672586,2.6808257393868606,5.9054460618064,218.18383151984298,2.5817560417841796,44.80120391646,7.4645583421666375,2.2799613884479224,9.3974159728578,175.14373302922206,2.8647789595157414,40.39463351615301
34.044971802381646,2.0823835916729836,18.039770603648996,110.52448314793153,1.7427218118662693,30.272154729968996,22.32303907413563,1.8181085475061907,14.025659490977,104.15327368315086,2.0080097222362636,29.619332798726997
48.67000649222156,2.3125915998739797,22.19005055217082,120.64232368563782,2.40860993930145,35.779142889141,12.408994826702454,2.3945227778831706,12.771721568078002,112.83643662080581,2.458711984018944,32.90294020439
21.368197530391328,2.3588550378689166,14.477722506893901,34.03100770143537,2.1846301030395674,18.217605665716903,6.80886151425145,2.4460073769420374,9.376194806102301,34.85179934963726,2.200239014311032,17.075561587470002
9.061773713644996,2.422572513116885,9.268435190058202,5.425271256891309,2.537354451650977,7.459063796774001,2.346880564555401,2.2786706684412783,4.9286418365692,8.419345553039857,2.1089436388218035,8.77508842041
20.757242179508772,2.4699392382399052,12.9983838415424,33.71931016408587,2.1823917649756384,17.130334086377903,6.805484311200361,2.2634948021344075,9.3079694335982,38.916541820583255,2.514056846121975,17.142313530192006
18.645251360310056,2.4124530588635436,13.243026040620302,16.43423704462668,2.1145790662414456,11.585508853008,7.608438443546713,2.5149833790934,9.038250412128301,17.962873168147702,2.5720512369226407,13.46713296742
268.42781493372416,2.41019880565877,50.079189289707,78.85781796395482,1.8141712811550579,25.197482565591,28.116329772538318,2.1347711218287144,16.886918970926,32.79229196092297,2.711473066135341,18.873252005199998
14.524093628930524,1.6458844296513937,11.146200856053003,11.419649307972385,1.8938876381160603,9.678019454857,6.492187128852498,1.773247854680647,7.571012997387401,22.923970645027044,1.5794716347606856,13.962631823660004
95.71853349934396,3.3935599611515093,32.21111364706,78.62256256882992,2.8310812599720507,32.991610478736,235.0160598431008,2.4513556196741426,52.9857943906738,120.47759232293784,2.253610588610883,33.83757145793
88.42043042314063,1.8122847921261112,27.936046691765,61.41936320750911,2.258324034189284,23.549840853719495,2.9172580377710036,2.170118950827919,5.309179005461299,108.66681187272418,2.120946186582985,30.967962197299
26.817554072688438,2.5363835473868734,17.098695579490602,51.07203572580122,2.5001478780267283,25.454721134721,259.8379692666041,2.488725294953434,57.713573007151396,92.26580573860201,3.0415896478511755,31.202428443810003
10.582080467895926,2.3012289135029227,10.797992043490002,1.885668725658558,2.633724343628051,4.8870920044004,5.948872229320813,1.732316620828992,7.979001727997971,11.377154115023423,1.9330366653016848,10.820581406649998
4.665427386699198,2.090925207592235,6.862747343476999,7.28387016631284,3.3527445092503223,8.69699101388,4.680052222401888,2.8983971170885368,7.635129167184599,7.858936858384354,2.9934731798139995,8.425152892659998
1.6141125133235446,1.7718206072546994,3.50625171174,0.5461784261143239,2.7558426868141312,2.6328494613510003,0.6891531019349839,2.88394086997546,2.5054089752122004,1.1078569460470864,1.887791623575886,2.799989642080001
4.510380645181083,2.152068914477442,6.717625245910002,1.5150826282321623,1.977643912664804,3.5780504799300004,3.160409549510668,1.9617821830604032,5.189903710023342,2.8728630930200105,1.9155854019642558,5.20813405327
269.5043655046278,2.5551887953249834,50.829828827399,111.82816348622873,2.319783466048862,32.250740240023,71.99158660672967,2.2608628869519274,25.002385771045205,44.26436755566657,2.5743511679891355,22.739292059900002
2.5896196733358194,1.9712364845377508,4.8627061286766,17.433307648236955,1.5750697265366878,11.776240788391002,5.8650703671838205,2.666043158848979,8.42977654802937,19.118956503073065,1.5687531546324167,12.43223814421
93.29552490779572,2.309719176635326,28.8705803192777,93.43067537527726,2.3901631162887598,29.877183077998,5.133948209593529,2.7271775249248984,7.898205596892501,150.61334572133006,2.500693673887401,36.8722452091364
3.452955971352631,2.2730331222308493,5.790071983830001,3.070940728847017,2.173561763631713,5.316160487368,2.5991508846790965,2.7363223012627396,5.504256340435001,4.340073401035676,1.9924341994183634,6.2642159905999995
22.38265030071853,2.0161065196774297,10.837084666453201,20.45319905953102,2.1061839108778297,13.740493496921463,53.45977843105377,2.1453633991204457,21.030681472865812,69.067078374445,1.942316265318329,24.262011225574998
26.846879207812968,1.9649977378635686,15.791878619298402,63.765373556005684,1.7188097709566172,23.92887365138655,13.349422676684503,1.9884473512709,11.3109153307706,75.12819539335342,1.8921584549316939,25.629934551504
448.6929815196985,2.1809752340580046,65.62695972281001,211.28484174913555,2.124818247186913,43.69306428733501,27.553991935960802,2.9820437875754555,18.615648712688106,294.45714755630434,2.3173425123639233,52.01500030932
10.673044807553726,2.0955162256680424,10.471416624259998,3.5731869045179776,3.2515536874646083,7.133058156927019,6.020837960806847,2.285520945105814,7.9375011563868,11.869412778179964,1.8615122168586875,10.66593915322
10.300355870680404,2.286389274344178,10.52246741651761,138.02278438059483,2.0918605843339195,35.6271818933562,9.429605308363717,2.5967011154672415,9.850842567563902,130.3035433747038,2.257034068946479,34.2506525628985
20.93659163508075,2.7294832930096637,13.875963620622182,35.90264971255003,2.800517900658435,17.1061904840377,6.024950309475422,2.3002119922688142,8.0179329936749,31.41592109978826,2.902071501693646,15.76581971168
6.618727632067437,2.461998931160166,8.36094732023,5.379118656452629,2.285377723355344,7.503141137840001,2.1942637765264275,2.5726833499010007,4.594077067508001,7.502253482802497,2.3716959449468895,8.235922544340001
9.483310350766372,1.5052546436496423,8.64320336623,5.919211585205006,1.654791964858536,7.186586915551001,10.111319555801183,1.6811935454317735,9.736704917852101,18.209279040274133,1.5189236254813583,12.022556038230002
32.59014634907116,2.33832019437106,18.354068316956504,38.30408266582236,2.5641942115075205,19.533122690958997,7.069646835423379,2.4719292142056153,9.102895580791442,27.37284475677394,2.512298257923802,17.507548530368005
9.371264697091007,2.041195544939862,9.942644677119999,3.610541905471384,2.4811066540320565,6.344934137408801,5.10133912201916,1.7635663211046773,7.487450128205319,11.145806993146618,1.8330829657072478,10.581095025920003
5.524066124566133,2.3391519064924156,7.872063493852602,13.09608715584984,2.712765934919976,11.673917594231101,6.120020519100912,3.6321090852540374,8.4287955976488,9.548638399492235,2.9518743465217723,11.13321452341
4.6395090376749035,2.1285718511039065,6.63363827782,3.250885623472635,2.0351552953563847,5.44731475073,2.0261856831884812,2.2193223758420073,4.4231969145750005,5.502485642614792,2.2109606554116805,7.06255809516
4.174430841999248,2.2786084171136602,6.566832202154702,3.7260151541950615,2.7284789509641048,5.8690148206499995,3.3470804145918445,2.6904499697182063,6.604627107271601,4.360410327407463,2.817350788313539,6.290958387010002
81.2316540533936,1.9244382972164042,27.785018257667,79.62627042854422,2.3320137597982527,26.921413133083906,6.547169116878298,2.0782957124147736,8.035829406767402,112.37730076442976,2.176294246494854,31.994934814850005
8.028203353226663,2.9260403246158644,10.3154748600363,4.256751806637633,2.3652170913921964,7.048801442281001,2.3433203519191887,3.210414896550322,5.233716430708499,8.015510711206298,2.3486716410113337,9.00178472559
74.3709467132246,1.9102728907601367,26.655280060208764,75.09121428174204,2.2839726420724835,25.798151967074,6.606208130269877,2.130690900569182,8.264646578909252,107.5576696810472,2.1392743004582426,31.17802702437
8.515965771677909,2.299571823371205,9.386418107838,15.839600140216788,2.2826187204930295,12.137410453963799,2.4918423639955165,3.3068394806832586,5.9682320417841,18.41777467228451,2.1665816238443893,12.784676429738003
3.254385061788077,1.9645357804746433,5.66153801745388,17.0862093383402,1.639511262774959,12.18653203595,5.153100764474912,2.2022514668641926,7.683494110925501,17.326148523512096,1.6624433032388004,12.032545025990002
6.689124159748697,2.151579778379735,8.945217511872901,38.628689821073614,2.780787132277578,21.192300028070044,8.590788382721371,2.119369150684772,10.489862362171298,20.14823852352225,2.4666806464937348,13.79199928306
8.958871333220266,1.608922822077109,8.46654373214,5.649532448884905,1.7019203165162438,7.033241299276,9.05812635450024,1.7738473509318393,9.409504833947953,16.911662737686562,1.5472225012519052,11.6134920141
0.8708484822350021,2.6888968542024814,3.37136121849,1.036842039329123,1.9702510204196932,2.898811889710001,0.9566085915832139,2.7382563004426443,3.0990355225103903,0.8922946464975524,2.5518588090460277,3.09638248891
3.538585249410533,2.2997547700423797,6.512695779442001,4.452805143427659,2.8859720829602877,6.9356457503532,1.195167059963674,3.082547568280872,3.9400990219247007,5.448977360226116,2.6101945585670316,8.25864363884
7.007036016579034,1.7535050744737013,8.239049807715002,5.236299841206957,2.1433228099401713,7.125057366831001,1.4639693798903122,2.477711980173163,3.964240818803158,6.924633733329621,1.8780705065937233,8.333938725990002
5.529495521099854,1.9087055773680113,6.58003025659,1.991198598863948,1.996322362273138,4.36904103242,0.8286088192585531,2.4193385688339233,2.79610447080498,5.901410061542482,1.945859767669095,6.822134920240001
4.9306667837061555,2.0444217604740937,6.5253230587500015,2.7896791406718786,2.1361100831524285,5.190337419179999,3.613171265865078,2.2087126454097294,5.762515134641251,4.811326880373339,1.7821707860300329,6.57223900309
41.75397097615435,2.108218395998051,19.715863650929002,62.34513021907063,1.8195102969838544,22.80187326057,84.6320192823679,1.939227583302618,27.816343615773,116.36446543899197,2.218335008264507,32.04521436979
34.797141868407984,3.767207668514447,18.709979398397003,57.72494943615724,2.6027827819995646,27.845887678813,263.43427751554333,2.4124801899937776,60.319873676989005,99.25645819353595,3.179824725524423,32.46958312219
105.54930416456132,2.8695409536826757,34.497033868118805,180.20808534009532,2.6334837388310115,46.9869849601234,473.58320610761865,2.531316075850539,78.70649298760402,125.9091625575043,2.562077994564152,39.92024170814001
6.457659752922895,2.027420443192364,8.27186905964,6.246528494991627,2.03899203906684,7.889086560132699,5.598240642675636,2.3611882202604244,7.686843625996801,8.751570327463103,1.8548049718442587,9.5005003673
9.41213124764735,2.4978077291453262,10.924778748946,6.890842049708539,2.361660851189758,7.826590907699999,6.990889321003003,3.4840615314389276,9.2558806638102,12.232716536733694,2.9855411353653403,11.58006920446
2.5319499307161246,2.1490475291570914,4.760321360500002,1.0122931924309806,2.0424102694471946,3.188422142057,0.4240153578988715,2.1930584561732895,2.0374236557594902,2.147653570293058,2.151226999805708,4.4652884669200015
2.299637542498158,2.199226726377767,5.01335527684873,19.01062657534462,1.6380490367287686,12.725279119220001,5.368798410331827,2.5064714995938244,8.025033647296201,20.047291692165327,1.639813962171511,13.062664210870002
62.135566268614845,2.1753450798838925,23.732107828022997,114.57355514913397,2.2327561286096222,32.369720319870005,9.329543864048468,2.5701075017631334,9.470949060041601,147.45443059666883,2.465538367409774,36.774149782157004
7.027621616838654,2.5362308095669683,8.879560359152,3.89525999804428,2.552016853642069,6.520608325520001,1.59062870966306,2.6252956101344838,4.134936854549801,6.669412545680105,2.1791041018966655,7.75158280975
2.4803698184042133,1.8830377839930594,4.703545925910001,1.2732661634542943,2.129275509664076,3.2198956923816007,0.3682476387523446,2.4723590820337904,2.0631072463676103,2.282245825625018,1.8922283475124786,4.608665421110001
17.12578344142414,1.7677697818390172,13.2266675031945,192.99619025200093,2.2399495651490193,44.085509211846,12.87059852118289,2.6762123716876527,13.500960108895,139.9743128335021,2.45514473026581,36.67271768358001
7.766444300981112,2.168535431200012,9.092806809316379,18.87537035777104,3.0078666394712874,13.725613520418301,4.749871985101009,2.370650127130829,7.516902780134302,17.03966000825135,2.8385891294203347,13.489208324550003
5.493465565435793,2.7058518109557155,7.57862915964,4.126891273024815,2.7958778935961845,6.898551388296001,1.992004388248877,2.706794241563666,4.31075823206095,6.068841551796554,2.6335939149662915,8.113930919929999
2.2158370402634793,2.0874882178803453,4.87472695307936,8.590109222579184,2.473839866338921,9.421084753368,3.4141522991607838,2.88341697853464,6.034545098971909,8.51127491367791,2.3418511267422217,9.29705257148
11.63916765351379,2.6132901545626677,11.1040280647407,11.075325777186674,3.2092995016688852,10.080827207665001,5.439439847563749,2.57819508967394,7.7174302436755,16.36483036242761,3.355115172152696,11.812228804470003
8.125148123662367,2.3553799715008426,9.2425120973356,120.22786770301904,2.0256902683144373,33.17832831099106,9.18436742571015,2.4480154665000415,9.6761019424541,118.77195495782321,2.1703165561747473,32.572442105045994
6.29171299868076,2.0156199365805865,7.6014851299254005,4.149372973015256,2.1556286573347547,6.3275038878836005,2.0270436755343924,2.64373641119066,4.8116645920138,6.289074345265381,2.075112086941439,7.573692920306
8.897523514883353,2.1877901215803077,8.632313511814,4.920284309770702,2.935120235646744,7.735053872702499,3.99666222906665,2.939074408190027,6.636756294334701,8.187313795883366,2.3541051879077783,8.976249644420001
26.270206122619946,2.317574862003906,16.085765478365822,78.78066419285214,1.859042620992583,26.642171819015932,13.431973104102477,1.9744581707174178,11.17888538811545,85.17424422261702,2.1209588607246523,27.436236059387
2.1953062922837345,2.091276563457727,4.78958251192,2.339443204463031,2.862480263123037,5.121425939921,1.3905067062042664,2.4059806568111335,4.035464209008401,3.1359901952359563,2.660801883316384,6.0775257099
3.6224770712856085,2.333130541550215,6.050741418330001,3.069484918875445,2.452016129204141,5.606067123480001,2.073586442027776,2.321791070349272,4.407990037543571,3.9277705540683447,2.126306285796738,6.12519386298
6.800815407971056,3.184367367055154,9.581118461883198,15.780153259955867,2.6283364950603882,12.891460570509299,10.825617943026066,2.5803416187390367,10.389409112670402,18.905696519105202,2.3691280215893844,13.02375762318
2.9626909882721124,2.053502938864554,5.745771354813701,17.788324003106545,1.7053296502019784,12.410945963559,11.082942194678415,2.7877771672651055,11.32260341295351,22.36565675935191,1.7237756765687684,14.273014378660003
6.255105131698592,3.0092344654648726,8.9210076689711,14.488800658435588,2.551363446895914,11.922217122020001,9.350408797419304,3.1083381656066487,10.157917003139602,16.773549751752647,2.692075343266885,12.71886019687
42.89508471859518,2.312598305798896,18.17193376931,52.65700182412871,2.2122208602926405,22.3095081384876,131.68651965451267,2.065316114423581,37.272204052703,67.70548925212795,2.2682705121151656,24.028988350400006
4.709130623485922,2.3045403047017734,6.887924986909999,2.315913903099138,2.271573841045165,4.931213488791891,1.4682666557438835,2.882847194017568,3.90532932585442,4.639787034610173,2.209767831846446,6.7679758323999994
4.705642241030654,1.9958467557739348,6.798420112800001,3.921872026642665,2.736981352589028,6.71029237519767,3.1650282207190052,3.0247117835122106,5.7279870894950005,5.493390773546139,2.013376234180055,7.357583460080001
